,dt,channel,username,message,neg,neu,pos,compound
1508,2021-05-01 18:47:38,doublelift,potsu4444,0/3 AD VS 1/5 AD PEPW,0.0,1.0,0.0,0.0
1509,2021-05-01 18:47:40,doublelift,rawrch,KEKW,0.0,1.0,0.0,0.0
1510,2021-05-01 18:47:41,doublelift,rajanda,Smoge,0.0,1.0,0.0,0.0
1511,2021-05-01 18:47:41,doublelift,porko2,thats an lcs perfomance by tactical KEKW,0.0,1.0,0.0,0.0
1512,2021-05-01 18:47:43,doublelift,firefighter981,2019 was the west's only shot to win worlds Sadge,0.145,0.58,0.275,0.4215
1513,2021-05-01 18:47:43,doublelift,barracuda767,actually malding,0.667,0.333,0.0,-0.25
1514,2021-05-01 18:47:49,doublelift,tobyuuu,tactical running it down KEKW,0.0,1.0,0.0,0.0
1515,2021-05-01 18:48:00,doublelift,el_bobby__,ye poor tactical,0.608,0.392,0.0,-0.4767
1516,2021-05-01 18:48:06,doublelift,syberseall,COPIUM don't worry guys this year eu wins the worlds,0.0,0.567,0.433,0.7274
1517,2021-05-01 18:48:07,doublelift,cr1s2,not liking the way this botlaning phased played out PauseChamp,0.178,0.632,0.19,0.0366
1518,2021-05-01 18:48:07,doublelift,tsstss,G2 got 3-0ed in retrospect there was no shot,0.216,0.784,0.0,-0.296
1519,2021-05-01 18:48:13,doublelift,johnsongrabber,this nocturne is such a fan,0.0,0.685,0.315,0.3182
1520,2021-05-01 18:48:16,doublelift,firefighter981,trueeee,0.0,1.0,0.0,0.0
1521,2021-05-01 18:48:24,doublelift,tobyuuu,Fnatic was 3-0'ed aswell. So there's no debate,0.261,0.739,0.0,-0.3566
1522,2021-05-01 18:48:33,doublelift,firefighter981,trueeeee,0.0,1.0,0.0,0.0
1523,2021-05-01 18:48:43,doublelift,firefighter981,we just suck i guess rip,0.367,0.633,0.0,-0.4404
1524,2021-05-01 18:48:44,doublelift,syberseall,do you guys think mad lions can win the next split as well?,0.168,0.524,0.309,0.4019
1525,2021-05-01 18:48:55,doublelift,porko2,na g2 will come back for sure,0.0,0.723,0.277,0.3182
1526,2021-05-01 18:48:59,doublelift,firefighter981,COPIUM,0.0,1.0,0.0,0.0
1527,2021-05-01 18:49:03,doublelift,spartaman64,noooo,0.0,1.0,0.0,0.0
1528,2021-05-01 18:49:03,doublelift,alexh4308,the ahri omg,0.0,1.0,0.0,0.0
1529,2021-05-01 18:49:05,doublelift,lukas_112358,I think G2 will come back stronger.,0.0,0.698,0.302,0.3818
1530,2021-05-01 18:49:08,doublelift,sinthesinner,I'll honestly bet on the sad tigers,0.279,0.45,0.27,-0.0258
1531,2021-05-01 18:49:08,doublelift,tonyram9906,lul,0.0,1.0,0.0,0.0
1532,2021-05-01 18:49:10,doublelift,brn007,W OMEGALUL W,0.0,1.0,0.0,0.0
1533,2021-05-01 18:49:10,doublelift,adaptmfer,Smoge,0.0,1.0,0.0,0.0
1534,2021-05-01 18:49:10,doublelift,cakepandad,KEKW,0.0,1.0,0.0,0.0
1535,2021-05-01 18:49:10,doublelift,hugh_lovett,Smoge,0.0,1.0,0.0,0.0
1536,2021-05-01 18:49:11,doublelift,teetyuk,"Guys, does poppy q procs one-hit effects?",0.0,1.0,0.0,0.0
1537,2021-05-01 18:49:12,doublelift,istoletheirbacon,"@syberseall they have great chance as well, but Rogue barely lost this one. have faith in  'em for next split",0.094,0.559,0.347,0.6994
1538,2021-05-01 18:49:13,doublelift,potsu4444,guys wunder starts playing soloq now hes going to go back to his 2019 form Copege,0.0,0.893,0.107,0.2023
1539,2021-05-01 18:49:14,doublelift,thino036,so close,0.0,1.0,0.0,0.0
1540,2021-05-01 18:49:16,doublelift,cr1s2,COPIUM,0.0,1.0,0.0,0.0
1541,2021-05-01 18:49:16,doublelift,jshamp1,mald,0.0,1.0,0.0,0.0
1542,2021-05-01 18:49:16,doublelift,paul_the_iii,locket,0.0,1.0,0.0,0.0
1543,2021-05-01 18:49:16,doublelift,yuyuyuna,"i hope so, would be nice to have consistent competition",0.0,0.584,0.416,0.6908
1544,2021-05-01 18:49:21,doublelift :everyone else is,letucanss,wastebasket:,0.0,1.0,0.0,0.0
1545,2021-05-01 18:49:21,doublelift,tokuzumei,kekw locket,0.0,1.0,0.0,0.0
1546,2021-05-01 18:49:26,doublelift,sackmaidictionary,Smoge,0.0,1.0,0.0,0.0
1547,2021-05-01 18:49:31,doublelift,lamentationouo,ｔｒａｓｈ ｄｕｄｅ,0.0,1.0,0.0,0.0
1548,2021-05-01 18:49:34,doublelift,asken_0,3k elo hook,0.0,1.0,0.0,0.0
1549,2021-05-01 18:49:39,doublelift,istoletheirbacon,"Whenever its Worlds time, you guys root for western as a whole right ?",0.0,1.0,0.0,0.0
1550,2021-05-01 18:49:39,doublelift,syberseall,@IStoleTheirBacon dunno man that didn't look like barely to me,0.19,0.81,0.0,-0.2755
1551,2021-05-01 18:49:40,doublelift,porko2,i think g2 4 fun all split cause they thought they were the best,0.0,0.615,0.385,0.8176
1552,2021-05-01 18:49:41,doublelift,pvt_davids,choked seqFeels,0.756,0.244,0.0,-0.4767
1553,2021-05-01 18:49:43,doublelift,izzaya12,lulw,0.0,1.0,0.0,0.0
1554,2021-05-01 18:49:46,doublelift,adaptmfer,I don't think MAD will do that well internationally. depends a lot on their analysts and coaches imo,0.0,0.752,0.248,0.6452
1555,2021-05-01 18:49:47,doublelift,anatolianstream,Smoge,0.0,1.0,0.0,0.0
1556,2021-05-01 18:49:49,doublelift,rhyvox_,poor Ahri man the dude is tryna play his A game with his idol,0.177,0.686,0.137,-0.1779
1557,2021-05-01 18:49:49,doublelift,jirbinator,"This is one of the worst 3/1/3 performances I've ever seen, especially from DL",0.24,0.76,0.0,-0.6249
1558,2021-05-01 18:49:52,doublelift,firefighter981,remember when they were supposed to insta win the split,0.0,0.703,0.297,0.5859
1559,2021-05-01 18:49:55,doublelift,jshamp1,???,0.0,1.0,0.0,0.0
1560,2021-05-01 18:49:58,doublelift,gorpmeat,Not really no,0.0,0.487,0.513,0.2743
1561,2021-05-01 18:50:00,doublelift,cezk0s,no just a knock up,0.355,0.645,0.0,-0.296
1562,2021-05-01 18:50:01,doublelift,hugh_lovett,jhin 0/4/4 monkaW,0.5,0.5,0.0,-0.25
1563,2021-05-01 18:50:01,doublelift,randall__,f,0.0,1.0,0.0,0.0
1564,2021-05-01 18:50:02,doublelift,midgetsnorkel,KEKW,0.0,1.0,0.0,0.0
1565,2021-05-01 18:50:03,doublelift,spartaman64,peter pls,0.0,0.435,0.565,0.0772
1566,2021-05-01 18:50:03,doublelift,asken_0,KEKW,0.0,1.0,0.0,0.0
1567,2021-05-01 18:50:05,doublelift,shimadasage,LUL,0.0,1.0,0.0,0.0
1568,2021-05-01 18:50:05,doublelift,johnsongrabber,LOOOOOOOOOOOL,0.0,1.0,0.0,0.0
1569,2021-05-01 18:50:05,doublelift,vahsolaris,theyre too good,0.0,0.408,0.592,0.4404
1570,2021-05-01 18:50:05,doublelift :zoning hook dw,eggyerim,),0.0,1.0,0.0,0.0
1571,2021-05-01 18:50:06,doublelift :u just didnt hit,el_bobby__,D,0.0,1.0,0.0,0.0
1572,2021-05-01 18:50:07,doublelift,istoletheirbacon,"@syberseall Rogue was up 2-0 and threw pretty hard the last game, was a close series",0.075,0.753,0.172,0.4215
1573,2021-05-01 18:50:09,doublelift,gnolttam,stick to adc,0.0,1.0,0.0,0.0
1574,2021-05-01 18:50:10,doublelift,mondoelhermano,KEKW,0.0,1.0,0.0,0.0
1575,2021-05-01 18:50:13,doublelift,trexts,hahaa,0.0,1.0,0.0,0.0
1576,2021-05-01 18:50:13,doublelift,lukas_112358,"G2 has the best players or competing for the best in every position in EULCS, so assuming they win next split is reasonable",0.0,0.616,0.384,0.9255
1577,2021-05-01 18:50:14,doublelift,nightbot,Check Doublelift's Socials! Youtube: youtube.com/c/Doublelift Twitter: twitter.com/Doublelift1 Instagram: instagram.com/yiliangpeng,0.0,1.0,0.0,0.0
1578,2021-05-01 18:50:14,doublelift,bussybopxd,i think he dodged,0.0,1.0,0.0,0.0
1579,2021-05-01 18:50:24,doublelift,trema432,KEKW NA KEKW NA KEKW NA KEKW NA KEKW NA KEKW NA KEKW NA KEKW NA,0.0,1.0,0.0,0.0
1580,2021-05-01 18:50:26,doublelift,syberseall,"@IStoleTheirBacon yep, they have huge mental issues",0.0,0.526,0.474,0.5423
1581,2021-05-01 18:50:28,doublelift,hinanayo,LUL,0.0,1.0,0.0,0.0
1582,2021-05-01 18:50:31,doublelift,shimadasage,Bro my Grandma is dying stop bonking her in the head with these stray hooks,0.136,0.864,0.0,-0.296
1583,2021-05-01 18:50:34,doublelift,juliosouza,brtt,0.0,1.0,0.0,0.0
1584,2021-05-01 18:50:40,doublelift,asken_0,cuz you miss,0.444,0.556,0.0,-0.1531
1585,2021-05-01 18:50:40,doublelift,slyxx007,blame it on LAG,0.735,0.265,0.0,-0.6739
1586,2021-05-01 18:50:41,doublelift,yuyuyuna,@IStoleTheirBacon I root for the team who's play I've enjoyed the most over the course of the year happythoSip,0.0,0.749,0.251,0.6908
1587,2021-05-01 18:50:43,doublelift,rbdz,maybe the key is to never predict? xD,0.305,0.695,0.0,-0.4717
1588,2021-05-01 18:50:45,doublelift,gato_voador,Sadge,1.0,0.0,0.0,-0.25
1589,2021-05-01 18:50:46,doublelift,pvt_davids,seq1 maybe Skin is confusing for Q aim,0.213,0.787,0.0,-0.2263
1590,2021-05-01 18:50:49,doublelift,frank_gambino,@shimadasage cringe,0.0,1.0,0.0,0.0
1591,2021-05-01 18:50:50,doublelift,saboelli,Lol hooks,0.0,0.263,0.737,0.4215
1592,2021-05-01 18:50:51,doublelift,adaptmfer,dw you hit one hook lategame and you're a hero Pog,0.0,0.616,0.384,0.6808
1593,2021-05-01 18:50:53,doublelift,sinthesinner,dude who stinks like fish?,0.267,0.4,0.333,0.128
1594,2021-05-01 18:50:59,doublelift,rozkie,take a shot everytime he misses a hook Kappa,0.192,0.808,0.0,-0.2263
1595,2021-05-01 18:51:00,doublelift,mystermato,the best dodge i ever did saw was the one that was never made,0.0,0.756,0.244,0.6369
1596,2021-05-01 18:51:04,doublelift,lollaswin,@sinthesinner nami,0.0,1.0,0.0,0.0
1597,2021-05-01 18:51:06,doublelift,pogboomz,Bro ur hitrate on Q is horrible hahah,0.333,0.667,0.0,-0.5423
1598,2021-05-01 18:51:11,doublelift,juciee19,I CANT SEE,0.0,1.0,0.0,0.0
1599,2021-05-01 18:51:12,doublelift,spartaman64,WTF,1.0,0.0,0.0,-0.5859
1600,2021-05-01 18:51:13,doublelift,asken_0,KEKW,0.0,1.0,0.0,0.0
1601,2021-05-01 18:51:14,doublelift,shimadasage,@FRANK_GAMBINO l2 aim get  gud kid,0.0,1.0,0.0,0.0
1602,2021-05-01 18:51:15,doublelift,adaptmfer,NotLikeThis,0.0,1.0,0.0,0.0
1603,2021-05-01 18:51:16,doublelift,indogingigi,KEKW,0.0,1.0,0.0,0.0
1604,2021-05-01 18:51:19,doublelift,aziz050,modCheck,0.0,1.0,0.0,0.0
1605,2021-05-01 18:51:20,doublelift,cabbagefarm3r,it's the skin,0.0,1.0,0.0,0.0
1606,2021-05-01 18:51:20,doublelift,izzaya12,lulw,0.0,1.0,0.0,0.0
1607,2021-05-01 18:51:21,doublelift,thino036,nice q kekw,0.0,0.417,0.583,0.4215
1608,2021-05-01 18:51:21,doublelift,randall__,painful lol,0.509,0.0,0.491,-0.0258
1609,2021-05-01 18:51:24,doublelift,qydric,you boomer'ed,0.0,1.0,0.0,0.0
1610,2021-05-01 18:51:24,doublelift,lamentationouo,ｌｏｌｏｌｏｌｏ,0.0,1.0,0.0,0.0
1611,2021-05-01 18:51:24,doublelift,trooper3000,kek,0.0,1.0,0.0,0.0
1612,2021-05-01 18:51:24,doublelift,istoletheirbacon,"EUW again has a great shot at Worlds this year anyways, since they will send 3 solid contenders for sure, we saw some great game level this Spring Split, smells good for Summer",0.0,0.651,0.349,0.9325
1613,2021-05-01 18:51:25,doublelift,shzhnuh,LUL,0.0,1.0,0.0,0.0
1614,2021-05-01 18:51:27,doublelift :Call Afromoo,slyxx007,),0.0,1.0,0.0,0.0
1615,2021-05-01 18:51:32,doublelift,adaptmfer,Kappa it's tactical's fault cuz he asked for blitz though,0.231,0.769,0.0,-0.4019
1616,2021-05-01 18:51:36,doublelift,mrrocketsurgeon,The Tin goes SKIRRRRA,0.0,1.0,0.0,0.0
1617,2021-05-01 18:51:37,doublelift,dmonpg,Shoulda went Rakan?,0.0,1.0,0.0,0.0
1618,2021-05-01 18:51:38,doublelift,sh1neheilig,M&Mjc,0.0,1.0,0.0,0.0
1619,2021-05-01 18:51:39,doublelift,rozkie,sick hooks bro,0.623,0.377,0.0,-0.5106
1620,2021-05-01 18:51:44,doublelift :its ok mental is most important for hooks,bussybopxd, ),0.0,1.0,0.0,0.0
1621,2021-05-01 18:51:46,doublelift,sinthesinner,@sinthesinner understandable KEKW,0.0,1.0,0.0,0.0
1622,2021-05-01 18:51:47,doublelift,zettasticks,"typical support, play like that and still have insane dka",0.166,0.368,0.466,0.5994
1623,2021-05-01 18:51:51,doublelift,mic_sokoli,EUW is garbage has massive playerbase never wins worlds,0.273,0.727,0.0,-0.4585
1624,2021-05-01 18:51:51,doublelift,pvt_davids,seq1 im using this Q fail strategy too so enemy dont fear me in early and mid game,0.309,0.58,0.112,-0.7269
1625,2021-05-01 18:51:51,doublelift,yuyuyuna,EU will win worlds this year COPIUM,0.0,0.612,0.388,0.5859
1626,2021-05-01 18:51:53,doublelift,theclemstar,holy shit it's doublelift blitzcrank the og,0.375,0.625,0.0,-0.5574
1627,2021-05-01 18:51:53,doublelift,bpirevanchee,PepePls,0.0,1.0,0.0,0.0
1628,2021-05-01 18:52:04,doublelift,showtime_ibm,and you said dodge was op...,0.0,1.0,0.0,0.0
1629,2021-05-01 18:52:07,doublelift,brn007,@IStoleTheirBacon COPIUM,0.0,1.0,0.0,0.0
1630,2021-05-01 18:52:10,doublelift,chilledg11,liftHYPERS liftHYPERS liftHYPERS,0.0,1.0,0.0,0.0
1631,2021-05-01 18:52:10,doublelift,bpirevanchee,pepeJAM,0.0,1.0,0.0,0.0
1632,2021-05-01 18:52:16,doublelift,anatolianstream,Smoge,0.0,1.0,0.0,0.0
1633,2021-05-01 18:52:23,doublelift,asken_0,KEKW,0.0,1.0,0.0,0.0
1634,2021-05-01 18:52:23,doublelift,rbdz,poppy is actually doing great this game,0.0,0.594,0.406,0.6249
1635,2021-05-01 18:52:25,doublelift,cr1s2,KEKW,0.0,1.0,0.0,0.0
1636,2021-05-01 18:52:25,doublelift,adaptmfer,Smoge,0.0,1.0,0.0,0.0
1637,2021-05-01 18:52:26,doublelift,thino036,close,0.0,1.0,0.0,0.0
1638,2021-05-01 18:52:27,doublelift,mystermato,Q?,0.0,1.0,0.0,0.0
1639,2021-05-01 18:52:28,doublelift,izzaya12,kekw,0.0,1.0,0.0,0.0
1640,2021-05-01 18:52:31,doublelift,bpirevanchee,Sadge,1.0,0.0,0.0,-0.25
1641,2021-05-01 18:52:33,doublelift,s7arr,nugPAIN,0.0,1.0,0.0,0.0
1642,2021-05-01 18:52:35,doublelift,hugh_lovett,never lucky Smoge,0.538,0.462,0.0,-0.3252
1643,2021-05-01 18:52:36,doublelift,s1ump,!SERVER,0.0,1.0,0.0,0.0
1644,2021-05-01 18:52:37,doublelift,randall__,que?,0.0,1.0,0.0,0.0
1645,2021-05-01 18:52:38,doublelift,rugaru12,just play lulu,0.0,0.455,0.545,0.34
1646,2021-05-01 18:52:39,doublelift,rozkie,missing ping,0.688,0.312,0.0,-0.296
1647,2021-05-01 18:52:39,doublelift,izzaya12,sadge,1.0,0.0,0.0,-0.25
1648,2021-05-01 18:52:42,doublelift,asken_0,3/23,0.0,1.0,0.0,0.0
1649,2021-05-01 18:52:42,doublelift,adcmainbtw,@s1ump NA,0.0,1.0,0.0,0.0
1650,2021-05-01 18:52:43,doublelift,drokushilla,if you aim at them,0.0,1.0,0.0,0.0
1651,2021-05-01 18:52:44,doublelift,istoletheirbacon,"@IStoleTheirBacon great chance doesnt mean winning Worlds necesarily, but at least we will have teams passing the groupstage YEP, maybe even going in Finals YEP",0.056,0.593,0.351,0.8739
1652,2021-05-01 18:52:45,doublelift,balti313,At least EU gets out of groups KEKW,0.0,1.0,0.0,0.0
1653,2021-05-01 18:52:48,doublelift,sweatyorangutang,big yikes,0.0,1.0,0.0,0.0
1654,2021-05-01 18:52:48,doublelift,hinanayo,LUL,0.0,1.0,0.0,0.0
1655,2021-05-01 18:52:48,doublelift,adaptmfer,monkaW,1.0,0.0,0.0,-0.25
1656,2021-05-01 18:52:51,doublelift,izzaya12,bruh,0.0,1.0,0.0,0.0
1657,2021-05-01 18:52:52,doublelift,rbdz,oh maybe they are scripting OpieOP,0.0,1.0,0.0,0.0
1658,2021-05-01 18:52:52,doublelift,asken_0,KEKW,0.0,1.0,0.0,0.0
1659,2021-05-01 18:52:53,doublelift,cr1s2,enemy doesn't even try to dodge they just walk in straight line KEKW,0.213,0.671,0.116,-0.3818
1660,2021-05-01 18:52:55,doublelift,doubleshift1337,whats wrong wiht you,0.508,0.492,0.0,-0.4767
1661,2021-05-01 18:53:03,doublelift,eyetriangle,chat has he hit a hook this game,0.0,1.0,0.0,0.0
1662,2021-05-01 18:53:04,doublelift,medaz,missing for content,0.524,0.476,0.0,-0.296
1663,2021-05-01 18:53:12,doublelift,ariarie123,0/3,0.0,1.0,0.0,0.0
1664,2021-05-01 18:53:14,doublelift,paul_the_iii,lol,0.0,0.0,1.0,0.4215
1665,2021-05-01 18:53:14,doublelift,yuyuyuna,"@IStoleTheirBacon That went from a great chance to ""at least we get to be runner up""",0.0,0.697,0.303,0.7269
1666,2021-05-01 18:53:14,doublelift,adaptmfer,NotLikeThis,0.0,1.0,0.0,0.0
1667,2021-05-01 18:53:18,doublelift,jiggyboio,just one of those games,0.0,1.0,0.0,0.0
1668,2021-05-01 18:53:19,doublelift,asken_0,1 KEKW,0.0,1.0,0.0,0.0
1669,2021-05-01 18:53:20,doublelift,02ppatel,what is happening,0.0,1.0,0.0,0.0
1670,2021-05-01 18:53:20,doublelift,ripviperacr,this has to be intentional,0.0,1.0,0.0,0.0
1671,2021-05-01 18:53:21,doublelift,bru_gaming,KEKW,0.0,1.0,0.0,0.0
1672,2021-05-01 18:53:22,doublelift,mystermato,disgusting Qs,0.773,0.227,0.0,-0.5267
1673,2021-05-01 18:53:23,doublelift,swaggydino1,liftW,0.0,1.0,0.0,0.0
1674,2021-05-01 18:53:24,doublelift,randall__,:O,1.0,0.0,0.0,-0.1027
1675,2021-05-01 18:53:27,doublelift,adaptmfer,Pog he hit one,0.0,0.6,0.4,0.25
1676,2021-05-01 18:53:28,doublelift,drokushilla,GOTTEM,0.0,1.0,0.0,0.0
1677,2021-05-01 18:53:29,doublelift,asken_0,Pog,0.0,0.0,1.0,0.25
1678,2021-05-01 18:53:29,doublelift,vahsolaris,Pog,0.0,0.0,1.0,0.25
1679,2021-05-01 18:53:30,doublelift,izzaya12,yesssss,0.0,1.0,0.0,0.0
1680,2021-05-01 18:53:30,doublelift,barracuda767,trolling for fun?!,0.0,0.358,0.642,0.5562
1681,2021-05-01 18:53:32,doublelift,pvt_davids,alright i think you rly dont pretend that strategy Kappa,0.0,0.708,0.292,0.3173
1682,2021-05-01 18:53:33,doublelift,mystermato,he got one,0.0,1.0,0.0,0.0
1683,2021-05-01 18:53:34,doublelift,indogingigi,he hit it Pog,0.0,0.6,0.4,0.25
1684,2021-05-01 18:53:35,doublelift,tineki,NICE HOOK,0.0,0.263,0.737,0.4215
1685,2021-05-01 18:53:36,doublelift,thgin_,riven carry,0.0,1.0,0.0,0.0
1686,2021-05-01 18:53:37,doublelift,iskwek4fun,Pog s1 blitz,0.0,0.5,0.5,0.25
1687,2021-05-01 18:53:38,doublelift,rozkie,HE HIT IT,0.0,1.0,0.0,0.0
1688,2021-05-01 18:53:42,doublelift,istoletheirbacon,"@YuYuYuna still convinced we will do solid, its early to tell, but im confident still",0.0,0.617,0.383,0.7543
1689,2021-05-01 18:53:42,doublelift,nordmann247,let me eat some kekw,0.0,1.0,0.0,0.0
1690,2021-05-01 18:53:43,doublelift,zayafire,bb?,0.0,1.0,0.0,0.0
1691,2021-05-01 18:53:43,doublelift,hugh_lovett,riven Pog,0.0,0.333,0.667,0.25
1692,2021-05-01 18:53:45,doublelift,tydus93,EPIC HOOK DOOOOD,0.0,1.0,0.0,0.0
1693,2021-05-01 18:53:48,doublelift,lolthinh,blitz Pog,0.0,0.333,0.667,0.25
1694,2021-05-01 18:53:48,doublelift,fizzkhallifa420,liftP,0.0,1.0,0.0,0.0
