id,dt,channel,username,message,neg,neu,pos,compound
1145,5/1/2021 18:33,doublelift,starlightnebula_,Throw an uno reverse and play ahri supp OMEGALUL,0,0.769,0.231,0.34
1146,5/1/2021 18:33,doublelift,eggyerim,omg its tacticool,0,1,0,0
1147,5/1/2021 18:33,doublelift,adaptmfer,POGGERS,0,0,1,0.25
1148,5/1/2021 18:33,doublelift,sepevo,discord with tactical?,0.574,0.426,0,-0.4019
1149,5/1/2021 18:33,doublelift,frankliang,Pog,0,0,1,0.25
1150,5/1/2021 18:33,doublelift,rozkie,godhand blitz> Pog,0,0.5,0.5,0.25
1151,5/1/2021 18:33,doublelift,cashewchewer,POGGERS less goooo,0,0.423,0.577,0.4084
1152,5/1/2021 18:33,doublelift,sharknbake,blitz main poggers,0,0.5,0.5,0.25
1153,5/1/2021 18:33,doublelift,izkuroi,doesnt blitz dumpster thresh?,0,0.675,0.325,0.1139
1154,5/1/2021 18:33,doublelift,ll_a_m_a,shield bash?,0,1,0,0
1155,5/1/2021 18:33,doublelift,tylerxnoon,wassup big sexy am i allowed to say that with leena and you know your biscuits etc etc,0,0.833,0.167,0.5267
1156,5/1/2021 18:33,doublelift,tylerxnoon,holler back if true,0,0.517,0.483,0.4215
1157,5/1/2021 18:33,doublelift,sinthesinner,monkaW FASTER,0.667,0.333,0,-0.25
1158,5/1/2021 18:33,doublelift,maloney_c,biscuits KEKW,0,1,0,0
1159,5/1/2021 18:33,doublelift,snme1,oboy,0,1,0,0
1160,5/1/2021 18:34,doublelift,adaptmfer,BigBrother me too,0,1,0,0
1161,5/1/2021 18:34,doublelift,tylerxnoon,no it went over your head,0.306,0.694,0,-0.296
1162,5/1/2021 18:34,doublelift,tylerxnoon,the biscuits you're making with leena,0,1,0,0
1163,5/1/2021 18:34,doublelift,sharknbake,WeirdChamp,1,0,0,-0.25
1164,5/1/2021 18:34,doublelift,sinthesinner,Optimistic Ego 5Head,0,0.465,0.535,0.3182
1165,5/1/2021 18:34,doublelift,alexh4308,cosmic insight is bad with hex flash too,0.333,0.667,0,-0.5423
1166,5/1/2021 18:34,doublelift,godlycarryss,top sejuani wtf,0.576,0.152,0.273,-0.4588
1167,5/1/2021 18:34,doublelift,swaggydino1,catJam,0,1,0,0
1168,5/1/2021 18:34,doublelift,slurperz1,WTF MUSIC,0.792,0.208,0,-0.5859
1169,5/1/2021 18:34,doublelift,ilfaraone,we are writing history here KEKW,0,1,0,0
1170,5/1/2021 18:34,doublelift,sundaesleepy,Casinoooo pls,0,0.435,0.565,0.0772
1171,5/1/2021 18:34,doublelift,stevsoko,"@Doublelift Play Clash with me and my dumbass friends, pls",0.22,0.366,0.415,0.296
1172,5/1/2021 18:34,doublelift,akkstarz,my boy optimistic ego FeelsStrongMan,0,0.635,0.365,0.3182
1173,5/1/2021 18:34,doublelift,paul_the_iii,tp ignite sej top lmao,0,0.345,0.655,0.6908
1174,5/1/2021 18:34,doublelift,flimsycoyote,wtf is this music,0.559,0.441,0,-0.5859
1175,5/1/2021 18:34,doublelift,joaomarcoslp3,brtt,0,1,0,0
1176,5/1/2021 18:34,doublelift,hillypete,this music is a jam wtf,0.432,0.568,0,-0.5859
1177,5/1/2021 18:34,doublelift,schiesae,go the ap item zz,0,1,0,0
1178,5/1/2021 18:34,doublelift,tylerxnoon,holler back,0,1,0,0
1179,5/1/2021 18:34,doublelift,i_am_brackets,!song,0,1,0,0
1180,5/1/2021 18:34,doublelift,dstitan,@slurperz1 i know i was just about to say something XD,0,0.688,0.312,0.6739
1181,5/1/2021 18:34,doublelift,flimsycoyote,LOL,0,0,1,0.4215
1182,5/1/2021 18:35,doublelift,alooparatha,aggro sej top pog,0,0.345,0.655,0.4215
1183,5/1/2021 18:35,doublelift,rogerwilco1,play with miz?,0,0.455,0.545,0.34
1184,5/1/2021 18:35,doublelift,cr1s2,sej top has been going on for like a few weeks now and has been seen in pro play already monkaHmm,0,0.729,0.271,0.6908
1185,5/1/2021 18:35,doublelift,nightbot,Check Doublelift's Socials! Youtube: youtube.com/c/Doublelift Twitter: twitter.com/Doublelift1 Instagram: instagram.com/yiliangpeng,0,1,0,0
1186,5/1/2021 18:35,doublelift,haztro,the DL godhand PogChamp,0,0.6,0.4,0.25
1187,5/1/2021 18:35,doublelift,razzakksa,@doublelift What are your thoughts on famous streamers just starting to play league like mizkif,0,0.726,0.274,0.5994
1188,5/1/2021 18:35,doublelift,flimsycoyote,those dogs attacked ward =[,0.429,0.571,0,-0.4588
1189,5/1/2021 18:35,doublelift,sepevo,comms with tacticool?,0,1,0,0
1190,5/1/2021 18:35,doublelift,fruitysmoothies,we chilling,0.524,0.476,0,-0.0258
1191,5/1/2021 18:35,doublelift,mikele1997,pronosticcccccccccccccccccccccccccccccccc,0,1,0,0
1192,5/1/2021 18:35,doublelift,jlangers151,ring around the rosey,0,1,0,0
1193,5/1/2021 18:35,doublelift,tylerxnoon,100%,0,1,0,0
1194,5/1/2021 18:35,doublelift,paul_the_iii,suprised they didnt stack,0,1,0,0
1195,5/1/2021 18:35,doublelift,kawaiiasphuck,D:,0,0,1,0.296
1196,5/1/2021 18:35,doublelift,nuk3usable,D:,0,0,1,0.296
1197,5/1/2021 18:35,doublelift,cr1s2,D:,0,0,1,0.296
1198,5/1/2021 18:35,doublelift,tylerxnoon,throw hook at t1 mid,0,1,0,0
1199,5/1/2021 18:35,doublelift,saradornin,:D,0,0,1,0.5106
1200,5/1/2021 18:35,doublelift,yolsuzyolcu06,D:,0,0,1,0.296
1201,5/1/2021 18:35,doublelift,rogerwilco1,doublelift my lord play with mizkif?,0,0.676,0.324,0.34
1202,5/1/2021 18:35,doublelift,adaptmfer,:flushed_face:,0,1,0,0
1203,5/1/2021 18:35,doublelift,dstitan,D:,0,0,1,0.296
1204,5/1/2021 18:35,doublelift,tylerxnoon,you get em dad,0,1,0,0
1205,5/1/2021 18:35,doublelift,therealputschi,im autofilled supp guess i have to go bc as well,0,0.826,0.174,0.2732
1206,5/1/2021 18:35,doublelift,psilo_cubes,D:,0,0,1,0.296
1207,5/1/2021 18:35,doublelift,777mrdude777,D:,0,0,1,0.296
1208,5/1/2021 18:35,doublelift,merkuleserh,yea no shit,0,0.406,0.594,0.4449
1209,5/1/2021 18:35,doublelift,landau2718,That's a disoster,0,1,0,0
1210,5/1/2021 18:35,doublelift,eyetriangle,chat who won the last game when played trist?,0,0.534,0.466,0.7269
1211,5/1/2021 18:35,doublelift,razzakksa,D:,0,0,1,0.296
1212,5/1/2021 18:35,doublelift,jakethedoge__,D: apologize,0,0,1,0.516
1213,5/1/2021 18:35,doublelift,mojojogio,that was the right move and you know it LUL,0,1,0,0
1214,5/1/2021 18:35,doublelift,mikele1997,OPEN BET,0,1,0,0
1215,5/1/2021 18:36,doublelift,merkuleserh,ahri blitz invade lol id rather be in ur base,0,0.763,0.237,0.4215
1216,5/1/2021 18:36,doublelift,cottonbritches,Do you have your own skin?,0,1,0,0
1217,5/1/2021 18:36,doublelift,ottoonly,!playlist,0,1,0,0
1218,5/1/2021 18:36,doublelift,nightbot,This: goo.gl/Lt6Vjk and That: goo.gl/WEU25P also this: https://www.youtube.com/watch?v=GZgoXPybYOY,0,1,0,0
1219,5/1/2021 18:36,doublelift,istoletheirbacon,@EyeTriangle DL pulled off a Tactical last move and they lost,0.187,0.813,0,-0.3182
1220,5/1/2021 18:36,doublelift,yolsuzyolcu06,0/1 KEKW,0,1,0,0
1221,5/1/2021 18:36,doublelift,tylerxnoon,is poppy jung a thing rn or just a weird na solo q,0.124,0.876,0,-0.1779
1222,5/1/2021 18:36,doublelift,murielle21,why is the minimap like that?,0,0.667,0.333,0.3612
1223,5/1/2021 18:36,doublelift,zwuenieboyy,Xayah E lvl 1 KEKW,0,1,0,0
1224,5/1/2021 18:36,doublelift,vaedelive,@murielle21 you have.... 1 guess,0,1,0,0
1225,5/1/2021 18:36,doublelift,adaptmfer,@murielle21 your eyes are getting worse,0.383,0.617,0,-0.4767
1226,5/1/2021 18:36,doublelift,lukas_112358,Is that the "real" tactical?,0,1,0,0
1227,5/1/2021 18:36,doublelift,istoletheirbacon,stream overlay covering it partially to avoid ghosting,0.239,0.761,0,-0.296
1228,5/1/2021 18:36,doublelift,hugh_lovett,Smoge,0,1,0,0
1229,5/1/2021 18:36,doublelift,ricepax,yes its tact,0,0.426,0.574,0.4019
1230,5/1/2021 18:36,doublelift,snonky,SMOrc,0,1,0,0
1231,5/1/2021 18:36,doublelift,sauren_,Yes,0,0,1,0.4019
1232,5/1/2021 18:36,doublelift,murielle21,for stream sniping?,0,1,0,0
1233,5/1/2021 18:36,doublelift,adaptmfer,Smoge,0,1,0,0
1234,5/1/2021 18:36,doublelift,yolsuzyolcu06,0/1 KEKW,0,1,0,0
1235,5/1/2021 18:36,doublelift,anatolianstream,Smoge,0,1,0,0
1236,5/1/2021 18:36,doublelift,rozkie,Smoge,0,1,0,0
1237,5/1/2021 18:36,doublelift,istoletheirbacon,"@lukas_112358 it is, he is even live now",0,1,0,0
1238,5/1/2021 18:36,doublelift,cr1s2,hook him either way KEKW,0,1,0,0
1239,5/1/2021 18:36,doublelift,niyaruca,why no space groove?,0.423,0.577,0,-0.296
1240,5/1/2021 18:36,doublelift,bugsiebear,@lukas_112358 yes,0,0.27,0.73,0.4019
1241,5/1/2021 18:36,doublelift,jjbellx,Thoughts on tarzans comments @doublelift,0,1,0,0
1242,5/1/2021 18:36,doublelift,bpirevanchee,Smoge,0,1,0,0
1243,5/1/2021 18:37,doublelift,lukas_112358,thanks everyone,0,0.256,0.744,0.4404
1244,5/1/2021 18:37,doublelift,adaptmfer,real tactical is tacticalbaconz this one is just a fanboy,0,1,0,0
1245,5/1/2021 18:37,doublelift,snme1,gg,0,0,1,0.296
1246,5/1/2021 18:37,doublelift,ethanpaladin0,@jjbellx What did Tarzaned say?,0,1,0,0
1247,5/1/2021 18:37,doublelift,sinthesinner,SO COLSE COPIUM,0,1,0,0
1248,5/1/2021 18:37,doublelift,rozkie,boxbox?,0,1,0,0
1249,5/1/2021 18:37,doublelift,yolsuzyolcu06,KEKW,0,1,0,0
1250,5/1/2021 18:37,doublelift,haztro,FF,0,0,1,0.4215
1251,5/1/2021 18:37,doublelift,sinthesinner,colse monkaS,0.667,0.333,0,-0.25
1252,5/1/2021 18:37,doublelift,yolsuzyolcu06,0/2 KEKW,0,1,0,0
1253,5/1/2021 18:37,doublelift,adaptmfer,monkaS,1,0,0,-0.25
1254,5/1/2021 18:37,doublelift,haztro,LUL,0,1,0,0
1255,5/1/2021 18:37,doublelift,paul_the_iii,lol the hash tp special,0,0.353,0.647,0.6705
1256,5/1/2021 18:37,doublelift,shimadasage,CoolStoryBob,0,1,0,0
1257,5/1/2021 18:37,doublelift,maloney_c,Sadge,1,0,0,-0.25
1258,5/1/2021 18:37,doublelift,snme1,LOL,0,0,1,0.4215
1259,5/1/2021 18:37,doublelift,bpirevanchee,KEKW,0,1,0,0
1260,5/1/2021 18:37,doublelift,galio4life,LUL LUL LUL,0,1,0,0
1261,5/1/2021 18:37,doublelift,jjbellx,@ethanpaladin0 said that if double lift wanted to do well at worlds he would of practiced and performed better. That he didn?? really want it. Just chasing money.,0,0.791,0.209,0.6801
1262,5/1/2021 18:37,doublelift,infintt,KEKW,0,1,0,0
1263,5/1/2021 18:37,doublelift,bpirevanchee,Sadge,1,0,0,-0.25
1264,5/1/2021 18:37,doublelift,themeatydangler,0% hook,0,1,0,0
1265,5/1/2021 18:37,doublelift,haztro,imagine if you had hook KEKW,0,1,0,0
1266,5/1/2021 18:37,doublelift,blackplnkrose,Pog,0,0,1,0.25
1267,5/1/2021 18:38,doublelift,adaptmfer,Pog worth,0,0,1,0.4404
1268,5/1/2021 18:38,doublelift,yolsuzyolcu06,1/3 Sadge,0.667,0.333,0,-0.25
1269,5/1/2021 18:38,doublelift,infintt,Pog,0,0,1,0.25
1270,5/1/2021 18:38,doublelift,hazyfrizz,your qs are not on point today,0,1,0,0
1271,5/1/2021 18:38,doublelift,nudegoblin,KEKW,0,1,0,0
1272,5/1/2021 18:38,doublelift,imallpeaches,fiesta,0,0,1,0.4767
1273,5/1/2021 18:38,doublelift,porko2,PENG YILIANG,0,1,0,0
1274,5/1/2021 18:38,doublelift,kuhrystal,na fiesta,0,0.244,0.756,0.4767
1275,5/1/2021 18:38,doublelift,mrclutch231,A pro and an ex pro losing to a random solo queue bot lane and you guys wonder why you can?? win a single fucking game at worlds,0.08,0.802,0.117,0.296
1276,5/1/2021 18:38,doublelift,bpirevanchee,POGSLIDE,0,1,0,0
1277,5/1/2021 18:38,doublelift,hugh_lovett,MrDestructoid ====c,0,1,0,0
1278,5/1/2021 18:38,doublelift,jack_kern_,longest hook ive ever seen,0,1,0,0
1279,5/1/2021 18:38,doublelift,maloney_c,TEAM GAP,0,1,0,0
1280,5/1/2021 18:38,doublelift,lolthinh,1/1 Pog,0,0.333,0.667,0.25
1281,5/1/2021 18:38,doublelift,snme1,issa gg,0,0.312,0.688,0.296
1282,5/1/2021 18:38,doublelift,haztro,tacticool died for your sins LUL,0.623,0.377,0,-0.765
1283,5/1/2021 18:38,doublelift,sinthesinner,du spacko alder,0,1,0,0
1284,5/1/2021 18:38,doublelift,rozkie,tf was that hook,0,1,0,0
1285,5/1/2021 18:38,doublelift,cr1s2,we need to work on these hooks,0,1,0,0
1286,5/1/2021 18:38,doublelift,snonky,litty,0,1,0,0
1287,5/1/2021 18:38,doublelift,surfsocal,coreyayay who?,0,1,0,0
1288,5/1/2021 18:38,doublelift,barriopeligroso,DoubleHooks,0,1,0,0
1289,5/1/2021 18:38,doublelift,jjbellx,@doublelift thoughts on tarzans comments,0,1,0,0
1290,5/1/2021 18:38,doublelift ::face_with_tears_of_joy:,adaptmfer,OK_hand: litty,0,1,0,0
1291,5/1/2021 18:38,doublelift,beorn67,dat riven tho,0,1,0,0
1292,5/1/2021 18:38,doublelift,markdonalds68,HypeZap,0,1,0,0
1293,5/1/2021 18:38,doublelift,knyfe622,get fukt nerds,0,1,0,0
1294,5/1/2021 18:38,doublelift,jeby,@mrclutch231  haha ur trash,0,0.5,0.5,0.4588
1295,5/1/2021 18:38,doublelift,blackplnkrose,the DOUBLELIFT BLITZCRANK,0,1,0,0
1296,5/1/2021 18:38,doublelift,mojojogio,the lose lane into win game,0.257,0.381,0.362,0.2732
1297,5/1/2021 18:38,doublelift,dstitan,litty-ist KEKW,0,1,0,0
1298,5/1/2021 18:38,doublelift,shimadasage,Literally the best thing to watch when you are stoned OpieOP,0,0.704,0.296,0.6369
1299,5/1/2021 18:38,doublelift,deepterrornami,would've made a great prediction,0,0.494,0.506,0.6249
1300,5/1/2021 18:38,doublelift,rozkie,godhand,0,1,0,0
1301,5/1/2021 18:38,doublelift,kekkybye10,@Doublelift we need a 5th for clash plz help us we are tier one,0,0.75,0.25,0.4588
1302,5/1/2021 18:38,doublelift,medaz,legnedary blitz indeed,0,1,0,0
1303,5/1/2021 18:38,doublelift,esdara,!duo,0,1,0,0
1304,5/1/2021 18:38,doublelift,nightbot,Solo Bolo,0,1,0,0
1305,5/1/2021 18:38,doublelift,starlightnebula_,@mrclutch231 you're so cringe lmfao Tactical is garbage and dl is filled KEKW,0,0.761,0.239,0.5829
1306,5/1/2021 18:38,doublelift,shimadasage,Bro that hook hit my Grandmas head @Doublelift,0,1,0,0
1307,5/1/2021 18:38,doublelift :Support is so fun,razzakksa,D,0,1,0,0
1308,5/1/2021 18:39,doublelift,littledarkman,BOOBA,0,1,0,0
1309,5/1/2021 18:39,doublelift,sinthesinner,Solo bolo monkaW,0.5,0.5,0,-0.25
1310,5/1/2021 18:39,doublelift,squidizard,wait how is he duod with tactical lmao,0,0.642,0.358,0.5994
1311,5/1/2021 18:39,doublelift,asken_0,support is so easy,0,0.253,0.747,0.7089
1312,5/1/2021 18:39,doublelift,barracuda767,irl too,0,1,0,0
1313,5/1/2021 18:39,doublelift,sepevo,[][]?,0,1,0,0
1314,5/1/2021 18:39,doublelift,mrclutch231,Seems like I??e triggered some NA kids which is ironic cuz I?? NA too just a fact lol,0.069,0.688,0.243,0.5859
1315,5/1/2021 18:39,doublelift,lukas_112358,fed riven is free win in solo q,0,0.458,0.542,0.7964
1316,5/1/2021 18:39,doublelift,rozkie,boxbox,0,1,0,0
1317,5/1/2021 18:39,doublelift,jeffypotter,@squidizard  challenger na soloq,0,0.667,0.333,0.128
1318,5/1/2021 18:39,doublelift,hazyfrizz,@squidizard got into the same game not duo,0,1,0,0
1319,5/1/2021 18:39,doublelift,cr1s2,"Calling female fat, triggered monkaW",0.333,0.667,0,-0.25
1320,5/1/2021 18:39,doublelift,sinthesinner,schmoks schmoks?,0,1,0,0
1321,5/1/2021 18:39,doublelift,razzakksa,MingLee  <~ Riven,0,1,0,0
1322,5/1/2021 18:40,doublelift,fishiyy,tacticool,0,1,0,0
1323,5/1/2021 18:40,doublelift,nightbot,Check Doublelift's Socials! Youtube: youtube.com/c/Doublelift Twitter: twitter.com/Doublelift1 Instagram: instagram.com/yiliangpeng,0,1,0,0
1324,5/1/2021 18:40,doublelift,istoletheirbacon,"non-C9 fans from NA in chat, who are you gonna root for at MSI ? C9 even though ?",0,1,0,0
1325,5/1/2021 18:40,doublelift,prometheus_179,are they duo ing ?,0,1,0,0
1326,5/1/2021 18:40,doublelift,firefighter981,@IStoleTheirBacon who else?,0,1,0,0
1327,5/1/2021 18:40,doublelift,haztro,LUL,0,1,0,0
1328,5/1/2021 18:40,doublelift,brn007,@IStoleTheirBacon DFM AYAYA,0,1,0,0
1329,5/1/2021 18:40,doublelift,spartaman64,f,0,1,0,0
1330,5/1/2021 18:40,doublelift,firefighter981,would anyone root for,0,1,0,0
1331,5/1/2021 18:40,doublelift,starlightnebula_,????????,0,1,0,0
1332,5/1/2021 18:40,doublelift,adaptmfer,NotLikeThis it's a fiesta,0,0.492,0.508,0.4767
1333,5/1/2021 18:40,doublelift,asken_0,KEKW,0,1,0,0
1334,5/1/2021 18:40,doublelift,jsantam331,lol,0,0,1,0.4215
1335,5/1/2021 18:40,doublelift,hinanayo,adc LUL,0,1,0,0
1336,5/1/2021 18:40,doublelift,cr1s2,did you hook a minion??,0,1,0,0
1337,5/1/2021 18:40,doublelift,raakimus123,i cringed irl,0,1,0,0
1338,5/1/2021 18:40,doublelift,hanzodragon1,Ninja Minion,0,1,0,0
1339,5/1/2021 18:41,doublelift,istoletheirbacon,@firefighter981 Dunno you might be loving EUW teams or even else,0,0.719,0.281,0.5994
1340,5/1/2021 18:41,doublelift,joeybaynes1,Eu hook LUL,0,1,0,0
1341,5/1/2021 18:41,doublelift,vaedelive,@Raakimus123 oh i thought you cringed in game,0,1,0,0
1342,5/1/2021 18:41,doublelift,itstonayy,lmao stream sniper,0,0.339,0.661,0.5994
1343,5/1/2021 18:41,doublelift,firefighter981,"most na people only like g2, i didn't even know who mad was",0.192,0.659,0.15,-0.1779
1344,5/1/2021 18:41,doublelift,istoletheirbacon,for example Im a C9 fan myself and im from EUW which is "weird",0.106,0.75,0.144,0.1531
1345,5/1/2021 18:41,doublelift,raakimus123,i made the Pepepains facial expression irl,0,1,0,0
1346,5/1/2021 18:41,doublelift,miloticmaster2,@Raakimus123 yeah same- good we got clarification,0,0.495,0.505,0.6249
1347,5/1/2021 18:41,doublelift,sinthesinner,hook modCheck,0,1,0,0
1348,5/1/2021 18:41,doublelift,cr1s2,@thresh HeyGuys,0,1,0,0
1349,5/1/2021 18:41,doublelift,adaptmfer,Mad was the team that lost to wildcards last year,0.407,0.593,0,-0.6705
1350,5/1/2021 18:41,doublelift,lukas_112358,Mad is really good this year,0.308,0.385,0.307,-0.0018
1351,5/1/2021 18:41,doublelift,firefighter981,lol ohhhh i thought that was the blue team,0,0.741,0.259,0.4215
1352,5/1/2021 18:42,doublelift,rajanda,catJAM,0,1,0,0
1353,5/1/2021 18:42,doublelift,lukas_112358,and enjoyable to watch,0,0.508,0.492,0.4404
1354,5/1/2021 18:42,doublelift,firefighter981,the ninjas or wahtever their name is,0,1,0,0
1355,5/1/2021 18:42,doublelift,willy_ze_worm,aw ahri,0,1,0,0
1356,5/1/2021 18:42,doublelift,hinanayo,<3,0,0,1,0.4404
1357,5/1/2021 18:42,doublelift,alexh4308,<3,0,0,1,0.4404
1358,5/1/2021 18:42,doublelift,adaptmfer,yeah I mean they're going to MSI. but they looked great last year in split and fell off a cliff internationally,0,0.724,0.276,0.8047
1359,5/1/2021 18:42,doublelift,sauren_,They nerfed,0,1,0,0
1360,5/1/2021 18:42,doublelift,vaedelive,i dont know how anyone can ever argue about na vs eu.. na has literally. never.. as in not even since S1.. been in the finals (S1 was only eu vs na too).. it's just not even close KEKW,0.059,0.941,0,-0.34
1361,5/1/2021 18:42,doublelift,haveoneonmoi,<3,0,0,1,0.4404
1362,5/1/2021 18:42,doublelift,choubatsu83646,that ahri throwin some charms your way ;),0,0.556,0.444,0.5859
1363,5/1/2021 18:42,doublelift,ali_ismyfriendonfacebook,:smiling_face_with_sunglasses:,0,1,0,0
1364,5/1/2021 18:42,doublelift,dstitan,ahri cute,0,0.25,0.75,0.4588
1365,5/1/2021 18:42,doublelift,rozkie,GIvePLZ <3,0,0.256,0.744,0.4404
1366,5/1/2021 18:42,doublelift,gorpmeat,You want that 60 gold,0,0.755,0.245,0.0772
1367,5/1/2021 18:42,doublelift,hazyfrizz,diana going to be scary this game,0.348,0.652,0,-0.4939
1368,5/1/2021 18:42,doublelift,ricepax,<3,0,0,1,0.4404
1369,5/1/2021 18:42,doublelift,dejovagy,liftL,0,1,0,0
1370,5/1/2021 18:42,doublelift,sauren_,So thats nerfed diana,0,1,0,0
1371,5/1/2021 18:42,doublelift,dziomal666,why not the astro skin?,0,1,0,0
1372,5/1/2021 18:42,doublelift,dylanbassey,CHAT how does he have player attack move without the indicator,0.237,0.763,0,-0.4767
1373,5/1/2021 18:42,doublelift,unyieldingpower,liftGasm_BT,0,1,0,0
1374,5/1/2021 18:42,doublelift,countbryant,KEKW LOL,0,0.263,0.737,0.4215
1375,5/1/2021 18:42,doublelift,acidace1,KEKW,0,1,0,0
1376,5/1/2021 18:42,doublelift,hinanayo,LUL,0,1,0,0
1377,5/1/2021 18:42,doublelift,sheeponater2,KEKW,0,1,0,0
1378,5/1/2021 18:42,doublelift,asken_0,KEKW,0,1,0,0
1379,5/1/2021 18:42,doublelift,rabbithfx,?,0,1,0,0
1380,5/1/2021 18:42,doublelift,haveoneonmoi,???,0,1,0,0
1381,5/1/2021 18:43,doublelift,adaptmfer,PepeHands why are you griefing edward,0,1,0,0
1382,5/1/2021 18:43,doublelift,hazyfrizz,what is you doing ?,0,1,0,0
1383,5/1/2021 18:43,doublelift,zettasticks,"double please stop inting tactical, thx",0.382,0.182,0.436,0.1531
1384,5/1/2021 18:43,doublelift,firefighter981,i mean na sucks but why would na people root for anyone else,0.127,0.873,0,-0.1901
1385,5/1/2021 18:43,doublelift,countbryant,HAHAHAHAHAH XD NICE Q HOOK LOL XD,0,0.185,0.815,0.9217
1386,5/1/2021 18:43,doublelift,adaptmfer,PepeHand what did tactical do to deserve this,0,1,0,0
1387,5/1/2021 18:43,doublelift,rabbithfx,damn if only you could have smited all 4 minions,0.231,0.769,0,-0.4019
1388,5/1/2021 18:43,doublelift,haveoneonmoi,DL protecting his best NA ADC legacy rn,0,0.625,0.375,0.6369
1389,5/1/2021 18:43,doublelift,adaptmfer,Pog,0,0,1,0.25
1390,5/1/2021 18:43,doublelift,jaiishere,poppy Pog,0,0.333,0.667,0.25
1391,5/1/2021 18:43,doublelift,acidace1,Pog,0,0,1,0.25
1392,5/1/2021 18:43,doublelift,hinanayo,Pog ?,0,0.333,0.667,0.25
1393,5/1/2021 18:43,doublelift,shzhnuh,Donk!,0,1,0,0
1394,5/1/2021 18:43,doublelift,paul_the_iii,FISTED,0,1,0,0
1395,5/1/2021 18:43,doublelift,dwg_shoemaker,Pog,0,0,1,0.25
1396,5/1/2021 18:43,doublelift,sheeponater2,Pog,0,0,1,0.25
1397,5/1/2021 18:43,doublelift,haztro,LUL,0,1,0,0
1398,5/1/2021 18:43,doublelift,asken_0,ks,0,1,0,0
1399,5/1/2021 18:43,doublelift,daichioscar,KS KEKW,0,1,0,0
1400,5/1/2021 18:43,doublelift,acidace1,KEKW KS,0,1,0,0
1401,5/1/2021 18:43,doublelift,shimadasage,MrDestructoid MorphinTime,0,1,0,0
1402,5/1/2021 18:43,doublelift,jamjamsla,Pog,0,0,1,0.25
1403,5/1/2021 18:43,doublelift,soso44ggff,ks,0,1,0,0
1404,5/1/2021 18:43,doublelift,derpsenn,poppy holy fuck,0.636,0.364,0,-0.5423
1405,5/1/2021 18:43,doublelift,eggyerim,fist his butthole Pog,0,0.6,0.4,0.25
1406,5/1/2021 18:43,doublelift,mackdecent,KEKW,0,1,0,0
1407,5/1/2021 18:43,doublelift,rajanda,KS Pog,0,0.333,0.667,0.25
1408,5/1/2021 18:43,doublelift,adaptmfer,Sadge,1,0,0,-0.25
1409,5/1/2021 18:43,doublelift,dv0rak3,OMEGALUL,0,1,0,0
1410,5/1/2021 18:43,doublelift,jshamp1,LUL,0,1,0,0
1411,5/1/2021 18:43,doublelift,zettasticks,tactical must be fuming right now,0.425,0.575,0,-0.5719
1412,5/1/2021 18:43,doublelift,rozkie,KS KEKW,0,1,0,0
1413,5/1/2021 18:43,doublelift,zeotk,LUL,0,1,0,0
1414,5/1/2021 18:43,doublelift,ali_ismyfriendonfacebook,toxic,0,1,0,0
1415,5/1/2021 18:43,doublelift,sepevo,l0l,0,1,0,0
1416,5/1/2021 18:43,doublelift,jakethedoge__,Pog 2/0/2,0,0.333,0.667,0.25
1417,5/1/2021 18:43,doublelift,hazyfrizz,well his support is inting KEKW,0.204,0.306,0.49,0.4215
1418,5/1/2021 18:44,doublelift,rozkie,tactical is the support now,0,0.597,0.403,0.4019
1419,5/1/2021 18:44,doublelift,bestpunssodium,him being useless stems from you LUL,0.318,0.682,0,-0.4215
1420,5/1/2021 18:44,doublelift,adaptmfer,Doublelift said he's the carry now,0,1,0,0
1421,5/1/2021 18:44,doublelift,brokenwiicontroller,Hook KEKW,0,1,0,0
1422,5/1/2021 18:44,doublelift,tonyram9906,which role does Tac play?,0,0.625,0.375,0.34
1423,5/1/2021 18:44,doublelift,akillerfrog,Lvl 7 Blitz to lvl 5 Xayah LOL,0,0.665,0.335,0.5473
1424,5/1/2021 18:44,doublelift,madsockpuppet,pepeJAM,0,1,0,0
1425,5/1/2021 18:44,doublelift,waliyullah1,@tonyram9906 adc,0,1,0,0
1426,5/1/2021 18:44,doublelift,choubatsu83646,@tonyram9906 ranged minion,0,1,0,0
1427,5/1/2021 18:44,doublelift,tonyram9906,omega,0,1,0,0
1428,5/1/2021 18:44,doublelift,mangosnap,@tonyram9906 he's a malphite adc one trick,0.167,0.833,0,-0.0516
1429,5/1/2021 18:44,doublelift,loleyepatch,@tonyram9906 LULW,0,1,0,0
1430,5/1/2021 18:44,doublelift,sinthesinner,master class luxury first class blitz gameplay,0,1,0,0
1431,5/1/2021 18:44,doublelift,alexh4308,@adaptmfer wrong chat kekw,0.508,0.492,0,-0.4767
1432,5/1/2021 18:44,doublelift,istoletheirbacon,"C9 is the only NA org doing well internationnaly and to have ever beaten in BO5 an LCK team, they went to Worlds semis in 2018. Have great hope this year, Perkz, Zven etc are on fire atm.",0.11,0.698,0.192,0.5994
1433,5/1/2021 18:45,doublelift,adaptmfer,Doublelift hook accuracy when Tactical is alive -> 0% Doublelift hook accuracy when Tactical is dead -> 100%,0.188,0.699,0.114,-0.4019
1434,5/1/2021 18:45,doublelift,istoletheirbacon,So you can be proud to have em as ur regional representatives imo,0,0.795,0.205,0.4767
